Restaurant ID,Restaurant,country,City,Address,Locality,Cuisines,Average Cost for two,Table booking,Online delivery,delivering now,rating,Rating color,Rating text,Votes,Price Range
18451571,Amritsari Naan,India,New Delhi,"QU-1, Pitampura, New Delhi",Pitampura,Indian,200,No,No,No,0,White,Not rated,0,
18451573,Niti Shake & Ice Cream Hub,India,New Delhi,"QU Block, DDA Market, Opposite Income Tax Colony, Pitampura, New Delhi",Pitampura,Beverages,200,No,No,No,0,White,Not rated,2,
18451575,Majlis Foods,India,New Delhi,"Urdu Bazaar, Jama Masjid, New Delhi",Jama Masjid,Indian,400,No,No,No,0,White,Not rated,0,
18451597,Sanjay Chicken Shop,India,New Delhi,"11/48, Subhash Nagar, New Delhi",Subhash Nagar,Fast Food,350,No,No,No,0,White,Not rated,0,
18451605,Delhi-27,India,New Delhi,"Main Market, Subhash Nagar, New Delhi",Subhash Nagar,Indian,250,No,No,No,0,White,Not rated,0,
18451827,Bean Machine & Co.,India,Noida,"Sector 72, Noida",Sector 72,american,500,No,No,No,0,White,Not rated,0,
18452241,Moriarty Delivers,India,New Delhi,"L- 14 A, Kailash Colony, New Delhi",Kailash Colony,Fast Food,400,No,No,No,0,White,Not rated,0,
18452267,Grub Hub,India,Faridabad,"Shop 11, HUDA Main Market, Behind Park Plaza Hotel, Sector 21-C, Sector 21, Faridabad",Sector 21,Asian,500,No,No,No,0,White,Not rated,1,
18452403,Food 24,India,New Delhi,"86, Kailash Colony, New Delhi",Kailash Colony,Indian,400,No,No,No,0,White,Not rated,1,
18452730,Delicieux Ice Cream Rolls,India,Faridabad,"Shop 73, Main Market, Sector 21 C, Sector 21, Faridabad",Sector 21,Beverages,400,No,No,No,0,White,Not rated,1,
18453049,Ganpati Bhoj,India,New Delhi,"3270, Bahadurgarh Road Azad Market, Karol Bagh, New Delhi",Karol Bagh,Indian,350,No,No,No,0,White,Not rated,1,
18453186,Sanjha Chulha,India,New Delhi,"Near Pillar 291, Jangpura Flyover, Jangpura, New Delhi",Jangpura,Indian,700,Yes,No,No,0,White,Not rated,1,
18454461,Zaika Muradabadi,India,New Delhi,"Shop 27/6, Garhi Main Market, East of Kailash, New Delhi",East of Kailash,Biryani,200,No,Yes,No,0,White,Not rated,0,
18454468,Lahori Food,India,New Delhi,"Matia Mahal Road, Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,Indian,400,No,No,No,0,White,Not rated,0,
18454471,Kanha Ji Sweets & Restaurant,India,Noida,"Shop 17, Chauhan Market, Sector 141, Near Sector 132, Noida",Sector 132,Indian,200,No,No,No,0,White,Not rated,1,
18454474,Wah G Wah,India,New Delhi,"D-1, Fateh Nagar, Vaidic Marg, Jail Road, New Delhi",Jail Road,Indian,450,No,Yes,No,0,White,Not rated,2,
18454484,44 Grills,India,Noida,"Street 3, Sector 44, Noida",Sector 44,Indian,500,No,Yes,No,0,White,Not rated,0,
18454520,Choc-oholic,India,New Delhi,"Shalimar Bagh, New Delhi",Shalimar Bagh,Desserts,300,No,No,No,0,White,Not rated,2,
18454568,Pompas Chicken,India,New Delhi,"Shop 14/9, Main Road, Geeta Colony, New Delhi",Geeta Colony,Indian,300,No,No,No,0,White,Not rated,1,
18455511,Apna Punjabi Zayka,India,New Delhi,"Shop No. 10/1, Vishal Market, Near West Mukherjee Nagar, GTB Nagar, New Delhi",GTB Nagar,Indian,500,No,No,No,0,White,Not rated,1,
18455513,Singh Chicken,India,New Delhi,"Shop 1, Plot 7 & 8, Vishal Market, West Mukherjee Nagar, GTB Nagar, New Delhi",GTB Nagar,Indian,500,No,No,No,0,White,Not rated,0,
18455515,Flavour's,India,New Delhi,"1616, Outram Lane, Opposite Nulife Hospital, GTB Nagar, New Delhi",GTB Nagar,Fast Food,200,No,No,No,0,White,Not rated,1,
18455545,Freezy,India,New Delhi,"Shop 11, Opposite Super Medicos, Main Market, Subhash Nagar, New Delhi",Subhash Nagar,Ice Cream,50,No,No,No,0,White,Not rated,0,
18455547,Jiya Amritsari Naan,India,New Delhi,"Subhash Nagar, New Delhi",Subhash Nagar,Indian,200,No,No,No,0,White,Not rated,0,
18455549,Desi Kukkad,India,New Delhi,"J-72/73 Milap Market, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,Indian,300,No,No,No,0,White,Not rated,0,
18455551,Variety of Shawarmas,India,New Delhi,"5/1, Subhash Nagar, New Delhi",Subhash Nagar,Fast Food,150,No,No,No,0,White,Not rated,0,
18455553,Baweja's Haandi,India,New Delhi,"11/89, Near Kanchan Studio and Geeta Colony Police Station, Geeta Colony, New Delhi",Geeta Colony,Indian,600,No,No,No,0,White,Not rated,0,
18455557,All Day 99,India,New Delhi,"48, Krishna Market, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,Indian,250,No,Yes,No,0,White,Not rated,3,
18455876,OCD - Online Cake Delivery,India,New Delhi,"59/2, Yusuf Sarai, New Delhi",Yusuf Sarai,bakery,200,No,No,No,0,White,Not rated,1,
18455950,Eat & Gulp,India,New Delhi,"1443/1, Outram Lines, Opposite BBM Depot 2, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,Fast Food,300,No,No,No,0,White,Not rated,1,
18456271,Ice Stone Cafe,India,Noida,"Shop 11, JM Orchid Market, Sector 76, Near Sector 72, Noida",Sector 72,Desserts,200,No,No,No,0,White,Not rated,1,
18456342,Mitalis Kitchen,India,Ghaziabad,"Mall Road, Ahinsha Khand ll, Near Shanti Gopal Hospital, Indirapuram, Ghaziabad",Indirapuram,Indian,350,No,No,No,0,White,Not rated,1,
18456744,Arabian & Turkish Cafí©,India,New Delhi,"New Friends Colony, New Delhi",New Friends Colony,"Turkish, Arabian, Moroccan, Lebanese",400,No,No,No,0,White,Not rated,0,
18456760,Rendezvous Adda,India,Noida,"Shop H 17-27,  Near Sahara India LTD, Sector 11, Noida",Sector 11,Indian,400,No,No,No,0,White,Not rated,0,
18456765,Balaji Restaurant & Sweets,India,Noida,"Shop B-6/7, Som Bazaar, Sadarpur, Near Shiv Mandir, Sector 45, Noida",Sector 45,Indian,200,No,No,No,0,White,Not rated,1,
18456774,Pishori Chicken Corner,India,New Delhi,"Jail Road, New Delhi",Jail Road,Fast Food,350,No,No,No,0,White,Not rated,1,
18456807,King's Kitchen,India,Faridabad,"SCF-1, Shop 5, Ashoka Enclave Main, Sector 35, Faridabad",Sector 35,Indian,400,No,No,No,0,White,Not rated,1,
18457050,Puran Dhaba,India,New Delhi,"Shop J-11/11, Sanjay Market, Opposite Nimri Colony, Ashok Vihar Phase 4, Near Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Indian,200,No,No,No,0,White,Not rated,0,
18457257,Dakshin Platter,India,Noida,"B Block, Sector 2, Noida",Sector 2,Indian,300,No,No,No,0,White,Not rated,0,
18457856,Food Town,India,Noida,"Shop 12, A Block, Sector 31, Noida",Sector 31,Indian,250,No,No,No,0,White,Not rated,0,
18458301,Punjab Patiyala Sahi,India,New Delhi,"Guru Nanak Pura, Jail Road, New Delhi",Jail Road,Indian,350,No,No,No,0,White,Not rated,1,
18458302,Tinker Koch,India,New Delhi,"Jangpura, New Delhi",Jangpura,Indian,300,No,No,No,0,White,Not rated,0,
18458317,Creamy Innovation,India,Gurgaon,"Counter 7, Food Court, Unitech Infospace, Sector 21, Gurgaon","Unitech Infospace, Sector 21, Gurgaon",bakery,500,No,No,No,0,White,Not rated,0,
18458319,Renu Sweets & Restaurant,India,Gurgaon,"Main Market Sarhaol, Opposite Siemens Company, Udyog Vihar, Gurgaon",Udyog Vihar,Indian,300,No,No,No,0,White,Not rated,0,
18458325,VadaPav 'n' Frankie,India,New Delhi,"Opposite Murga Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Fast Food,100,No,No,No,0,White,Not rated,0,
18458335,Tanishk Gourmet Indian,India,Gurgaon,"VPO, Wazirabad, Sector 52, Ardee City, Gurgaon",Ardee City,Indian,800,No,No,No,0,White,Not rated,0,
18458342,The Muffin Girl,India,New Delhi,"C-3/2, Krishna Nagar, New Delhi",Krishna Nagar,bakery,400,No,No,No,0,White,Not rated,3,
18458345,Shri Ram Bhojnalaya,India,Gurgaon,"Shop 6, Vohra Market, South City 2, Gurgaon",South City 2,Indian,150,No,No,No,0,White,Not rated,0,
18458348,Lala Ji Sweets,India,New Delhi,"Shop 2829/208, Old Bus Stand, Tri Nagar, Lawrence Road, New Delhi",Lawrence Road,Street Food,300,No,No,No,0,White,Not rated,0,
18458540,Hungry Head,India,Faridabad,"Near Reliance Fresh, Huda Market, Sector 28, Faridabad",Sector 28,Fast Food,200,No,No,No,0,White,Not rated,0,
18458633,Noore-e-Seva,India,Gurgaon,"Shop 3, Huda Market, Sarahel, Udyog Vihar, Gurgaon",Udyog Vihar,Biryani,150,No,No,No,0,White,Not rated,0,
18458635,Burj Al Arab,India,Gurgaon,"Shop 1&2, Dharam Tower, Opposite Medanta Hospital, Jharsa Village, Sector 39, Gurgaon",Sector 39,Afghani,700,No,No,No,0,White,Not rated,0,
18458636,Sandoz,India,Noida,"Shop 3, Upper Ground Floor, Supertech Mart, Sector 137, Near, Sector 132, Noida",Sector 132,Indian,500,No,No,No,0,White,Not rated,1,
18458637,Royal Sweets,India,Gurgaon,"Near Gurudwara, Opposite Medanta Hospital, Sector 39, Gurgaon",Sector 39,Indian,500,No,No,No,0,White,Not rated,0,
18458638,Department of Food and Social Affair,India,Gurgaon,"Unitech Cyber Park, Behind Tower A, Sector 39, Gurgaon","Unitech Cyber Park, Sector 39, Gurgaon",Fast Food,300,No,No,No,0,White,Not rated,0,
18458641,Underground Restaurant,India,Gurgaon,"Adjacent Unitech Cyber Park, Opposite HSBC Building, Sector 39, Gurgaon",Sector 39,Indian,600,No,No,No,0,White,Not rated,0,
18458642,Bisht Food Court,India,Gurgaon,"Huda Market, Sector 32, Near Sector 39, Gurgaon",Sector 39,Fast Food,200,No,No,No,0,White,Not rated,0,
18458643,Kwality Restaurant,India,Gurgaon,"Shop 91,92, Huda Market Sector 32, Near Sector 39, Gurgaon",Sector 39,Indian,400,No,No,No,0,White,Not rated,0,
18458647,Pind Balluchi,India,New Delhi,"1/3, ScIndia House, Janpath, New Delhi",Janpath,Indian,1000,Yes,No,No,0,White,Not rated,3,
18458655,Singh Chinese Fast Food,India,New Delhi,"C Block, Main Road, Pratap Nagar, Near, Kamla Nagar, New Delhi",Kamla Nagar,Chinese,200,No,No,No,0,White,Not rated,0,
18458658,Kamal Chicken,India,New Delhi,"J-15, Partap Nagar, Near Pratap Nagar Metro Station, Kamla Nagar, New Delhi",Kamla Nagar,Indian,500,No,No,No,0,White,Not rated,0,
18458659,Sunrise Bakery,India,New Delhi,"C-96, Ground Floor, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,bakery,400,No,No,No,0,White,Not rated,0,
18459030,Chatori Gali,India,New Delhi,"Central Hall, Patiala House Court, Tilak Marg, New Delhi",Tilak Marg,Fast Food,200,No,No,No,0,White,Not rated,0,
18459896,Pihu's Cafe,India,Noida,"A 108, B Block, Sector 58, Noida",Sector 58,Fast Food,200,No,No,No,0,White,Not rated,1,
18460087,Snacks Parties,India,Noida,"Sector 41, Noida",Sector 41,Fast Food,200,No,No,No,0,White,Not rated,0,
18460280,M CríÂme,India,Gurgaon,"K 1407, Palam Vihar, Gurgaon",Palam Vihar,bakery,700,No,No,No,0,White,Not rated,0,
18460286,RV's Family Restaurant,India,Noida,"Near Salarpur Police Chowki, Main Dadri Road, Salarpur Bhangel, Sector 107, Near Sector 110, Noida",Sector 110,Indian,500,No,No,No,0,White,Not rated,0,
18460293,Med E Taste,India,Faridabad,"1, Anangpur Chowk, Opposite Omaxe Forest & Spa, Suraj Kund, Faridabad",Suraj Kund,Mediterranean,500,No,No,No,0,White,Not rated,3,
18460299,New Punjabi Chaap Corner,India,New Delhi,"EG-15, Main Market, Inderpuri, Naraina, New Delhi",Naraina,Chinese,300,No,No,No,0,White,Not rated,0,
18460302,Khalsa Eating Point,India,New Delhi,"R-5, Inderpuri, Naraina, New Delhi",Naraina,Indian,300,No,No,No,0,White,Not rated,0,
18460315,Mr. Tandoori Lal,India,New Delhi,"BE-321/A, Hari Nagar, Mayapuri Phase 2, New Delhi",Mayapuri Phase 2,Indian,300,No,No,No,0,White,Not rated,3,
18460325,Javed Chicken Corner,India,New Delhi,"Shop 9, Main Market, Opposite Wine Shop, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,Mughlai,400,No,No,No,0,White,Not rated,0,
18460328,Punjabi Dhaba,India,New Delhi,"Shop BE-106A, Hari Nagar, Near Tilak Nagar, New Delhi",Tilak Nagar,Indian,300,No,No,No,0,White,Not rated,3,
18460330,Bhasad Cafe,India,New Delhi,"E-46, Near Gopal Paints, Shastri Nagar, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Fast Food,500,No,No,No,0,White,Not rated,1,
18460414,Starve Stalkers,India,New Delhi,"IP Extension, New Delhi",IP Extension,Fast Food,300,No,No,No,0,White,Not rated,1,
18460908,The Square Meal,India,Noida,"Ginger Hotel, 46/1-A, Block H, Sector 63, Noida",Sector 63,Indian,800,Yes,No,No,0,White,Not rated,0,
18460925,The Square Meal,India,New Delhi,"Ginger Hotel, DDA Community Center, Vivek-Vihar Police Station, Vivek Vihar, New Delhi","Ginger Hotel, Vivek Vihar",Indian,800,Yes,No,No,0,White,Not rated,1,
18461352,Rupa Bangali Dhaba,India,New Delhi,"Munirka Village, R K Puram, New Delhi",R K Puram,Indian,300,No,No,No,0,White,Not rated,0,
18462257,Momo's King,India,New Delhi,"Shop 1, Coal Depot, Ashok Nagar, Near Tilak Nagar Police Station, Subhash Nagar, New Delhi",Subhash Nagar,Chinese,200,No,No,No,0,White,Not rated,0,
18462571,Happy Hours,India,New Delhi,"B Block, Ring Road, Naraina, New Delhi",Naraina,Fast Food,200,No,No,No,0,White,Not rated,0,
18462588,Avon Kitchen,India,New Delhi,"Shop 1, Ground Floor, J Block, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Indian,700,No,No,No,0,White,Not rated,0,
18462589,Baskin Robbins,India,New Delhi,"G-17 and 18, New Rajdhani Enclave, Preet Vihar, New Delhi",Preet Vihar,Ice Cream,300,No,Yes,No,0,White,Not rated,1,
18462596,Lala Chaap Corner,India,New Delhi,"1388, Bazar Guliyan, Jama Masjid, Near Police Station, Chandni Chowk, New Delhi",Chandni Chowk,Fast Food,200,No,No,No,0,White,Not rated,0,
18462602,Delicious Food Corner,India,Gurgaon,"Near Sikandarpur Metro Station, Sikandarpur, Gurgaon",Sikandarpur,Indian,400,No,No,No,0,White,Not rated,0,
18462603,Ashoka Snacks Corner,India,Gurgaon,"Opposite 15 Dakshin Marg, DLF Phase 2, Gurgaon",DLF Phase 2,Indian,400,No,No,No,0,White,Not rated,0,
18462605,Shama Chicken Corner,India,Gurgaon,"K-7/41A, DLF Phase 2, Gurgaon",DLF Phase 2,Mughlai,300,No,No,No,0,White,Not rated,0,
18462609,Unique Food Hut,India,Gurgaon,"M 9, DLF Phase 2, Gurgaon",DLF Phase 2,Fast Food,600,No,No,No,0,White,Not rated,0,
18462613,Savour,India,Gurgaon,"427, H Block, Palam Vihar, Gurgaon",Palam Vihar,Biryani,250,No,No,No,0,White,Not rated,1,
18462632,Food Express,India,Noida,"C-94, Sector 10, Noida",Sector 10,Indian,500,No,No,No,0,White,Not rated,2,
18462716,Delhi Mughlai Biryani,India,Noida,"B-35, Sector 63, Noida",Sector 63,Biryani,300,No,No,No,0,White,Not rated,1,
18463329,Kaptain Bakery,India,New Delhi,"16A, Basant Lok, Vasant Vihar, New Delhi",Vasant Vihar,bakery,200,No,No,No,0,White,Not rated,1,
18463563,Rasoi - The Indian Zaika,India,New Delhi,"Paryavaran Complex, Near Vidya Sagar Hospital, Saket, New Delhi",Saket,Indian,400,No,No,No,0,White,Not rated,2,
18463608,Mr. Sub,India,New Delhi,"The Gallery on MG, MG Road, New Delhi",MG Road,Fast Food,400,No,No,No,0,White,Not rated,2,
18463954,Bandhani Fast Food,India,Gurgaon,"353, Udyog Vihar, Gurgaon",Udyog Vihar,Indian,300,No,No,No,0,White,Not rated,0,
18463955,Street Foods by Punjab Grill,India,Gurgaon,"Location Varies, Udyog Vihar, Gurgaon",Udyog Vihar,Indian,600,No,No,No,0,White,Not rated,1,
18463956,Shahi  Chicken Corner,India,Gurgaon,"Jwala Mill Road Shop No.6, Sector 22, Gurgaon",Sector 22,Mughlai,250,No,No,No,0,White,Not rated,0,
18463959,Dev Food,India,Noida,"B-128, Near MMI School, Sector 26, Noida",Sector 26,Indian,300,No,No,No,0,White,Not rated,0,
18463962,Roasted - Roseate,India,New Delhi,"Roseate House, Asset 10, Hospitality District, Aerocity, New Delhi","Roseate House, Aerocity",bakery,1000,Yes,No,No,0,White,Not rated,3,
18463967,Baba Da Dhaba,India,Gurgaon,Near Hanuman Mandir,Udyog Vihar,Indian,500,No,No,No,0,White,Not rated,0,
18463969,Bhai Ji Dhaba,India,Gurgaon,"Hanuman Mandir, Phase-1, Udyog Vihar, Gurgaon",Udyog Vihar,Indian,500,No,No,No,0,White,Not rated,0,
18463972,Shristi Happy Eats,India,Gurgaon,"G-1, Behind Ansal Plaza Mall, Palam Vihar, Gurgaon",Palam Vihar,Street Food,150,No,No,No,0,White,Not rated,0,
18463978,Lucky Corner Shop,India,New Delhi,"2418, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,Fast Food,200,No,No,No,0,White,Not rated,0,
18463985,RAM-G Samose Wale,India,New Delhi,"C-16, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,Street Food,100,No,No,No,0,White,Not rated,0,
18463987,Bansiwala Bakery,India,Gurgaon,"Shop 2, Sector 5 Chowk, Palam Vihar Road, Palam Vihar, Gurgaon",Palam Vihar,Fast Food,200,No,No,No,0,White,Not rated,0,
18463988,L.N Live Kitchen,India,New Delhi,"Shop 60, Wadhwa Market, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,Fast Food,300,No,No,No,0,White,Not rated,0,
18463989,Bansiwala Rasoi,India,Gurgaon,"Shop 3, Sector 5 Chowk, Palam Vihar Road, Palam Vihar, Gurgaon",Palam Vihar,Street Food,300,No,No,No,0,White,Not rated,0,
18463990,Tamasha In Tafree,India,Faridabad,"2nd Floor, Main HUDA Market, Sector 29, Faridabad",Sector 29,Cafe,600,No,No,No,0,White,Not rated,3,
18463992,Swami Vaishno Dhaba,India,Gurgaon,"Opposite Petrol Pump, Palam Vihar, Gurgaon",Palam Vihar,Indian,300,No,No,No,0,White,Not rated,0,
18463993,Gautam Bakery,India,Gurgaon,"Opposite Ansal API, Palam Vihar, Gurgaon",Palam Vihar,Fast Food,150,No,No,No,0,White,Not rated,0,
18463994,Panther Restaurant,India,Gurgaon,"Shop 1, Near Wine Shop, Krishna Chowk, Palam Vihar, Gurgaon Palam Vihar",Palam Vihar,Indian,600,No,No,No,0,White,Not rated,0,
18463995,Papa Buns,India,New Delhi,"1st Floor, B, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,Cafe,250,No,No,No,0,White,Not rated,1,
18463996,Singh Terrace Grill,India,Gurgaon,"C-96/97, 1st Floor, Vyapar Kendra, Palam Vihar, Gurgaon",Palam Vihar,Indian,500,No,No,No,0,White,Not rated,0,
18463999,Cake'ry,India,New Delhi,"B-125 Main Market, Shakarpur, New Delhi",Shakarpur,bakery,500,No,No,No,0,White,Not rated,0,
18464001,Chai Mantra,India,New Delhi,"Shop 8, Ground Floor, DLF Tower B, Jasola District Center, Jasola, New Delhi",Jasola,Fast Food,200,No,No,No,0,White,Not rated,3,
18464002,Hot Fork,India,Gurgaon,"C-98, Vyapar Kendra, Palam Vihar, Gurgaon",Palam Vihar,Fast Food,400,No,No,No,0,White,Not rated,2,
18464003,Eggzellent,India,Gurgaon,"Plot H-16/6, DLF Phase 1, Gurgaon",DLF Phase 1,Fast Food,250,No,Yes,No,0,White,Not rated,1,
18464607,Chings Chinese,India,Faridabad,"Near Gold Gym, Behind Petro Pump Sector 16, Faridabad",Sector 16,Chinese,300,No,No,No,0,White,Not rated,0,
18464616,Chinese Hot Express,India,Gurgaon,"Car Parking, Sector 56, Gurgaon",Sector 56,Chinese,200,No,No,No,0,White,Not rated,0,
18464618,Street Food By Punjab Grills,India,Gurgaon,"HUDA Market, Sector 56, Gurgaon",Sector 56,Indian,400,No,No,No,0,White,Not rated,0,
18464621,Om Ji Bhature Wale,India,New Delhi,"G-6, Vardhman Royal Complex, Part 1, Gujranwala Town, New Delhi",Gujranwala Town,Street Food,100,No,No,No,0,White,Not rated,0,
18464624,China Gathering,India,Gurgaon,"Shop 88, HUDA Market, Sector 55, Near Sector 56, Gurgaon",Sector 56,Chinese,600,No,No,No,0,White,Not rated,1,
18464625,China Kitchen,India,New Delhi,"Singhloa Marble Market, Main G.T Karnal Road, Narela, New Delhi",Narela,Chinese,350,No,No,No,0,White,Not rated,0,
18464626,Sweet Ginger Bakery,India,Gurgaon,"Shop 38, Paras Trade Centre, Sector 56, Gurgaon",Sector 56,bakery,500,No,No,No,0,White,Not rated,0,
18464627,Jnm Mama Mafia,India,New Delhi,"Shop G-7, Vardhman Royal Plaza, Local Shopping Complex, Deraval Nagar Part 1, Gujranwala Town, New Delhi",Gujranwala Town,Fast Food,200,No,No,No,0,White,Not rated,1,
18464628,Barista,India,Gurgaon,"52, Paras Trade Center, Sector 56, Gurgaon",Sector 56,Cafe,650,No,No,No,0,White,Not rated,0,
18464629,Lazeez Rasoi,India,New Delhi,"Saria Nath Market, Sabji Mandi, Narela, New Delhi",Narela,Indian,300,No,No,No,0,White,Not rated,0,
18464630,Lassi Cafe,India,Gurgaon,"Main Baliawas, Sector 56, Gurgaon",Sector 56,Indian,300,No,No,No,0,White,Not rated,0,
18464631,Food On Wheels,India,Faridabad,"Near Gold Gym, Behind Petrol Pump, Sector 16, Faridabad",Sector 16,Chinese,300,No,No,No,0,White,Not rated,0,
18464633,Aap Ki Khatir,India,New Delhi,"G-1, LSC, Derawala Nagar, Near Pentamed Hospital, Gujranwala Town, New Delhi",Gujranwala Town,Indian,400,No,No,No,0,White,Not rated,0,
18464634,Swagi Food Corner,India,New Delhi,"Shop 2, GRM Complex, Main Rohtak Road, Nangloi, New Delhi",Nangloi,Fast Food,250,No,No,No,0,White,Not rated,0,
18464636,Baba Ji,India,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,Fast Food,250,No,No,No,0,White,Not rated,0,
18464637,Spices Affair,India,New Delhi,"G-7, LSC, Derawala Nagar, Near Pentamed Hospital, Gujranwala Town, New Delhi",Gujranwala Town,Indian,600,No,No,No,0,White,Not rated,0,
18464638,Welcome Rasoi,India,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,Fast Food,300,No,No,No,0,White,Not rated,0,
18464640,The Pizza Family,India,New Delhi,"126/114, Najafgarh Road, Nangloi, New Delhi",Nangloi,Pizza,350,No,No,No,0,White,Not rated,0,
18464641,Bala Ji Rasoi,India,New Delhi,"A-18, Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,Indian,350,No,No,No,0,White,Not rated,0,
18464647,Taoji Ke Amratsari Naan,India,New Delhi,"Chanchal Park, Near Bus Stand, Najafgarh Road, Nangloi, New Delhi",Nangloi,Fast Food,200,No,No,No,0,White,Not rated,0,
